platform,author,title,content,rating,version,vote_sum,vote_count,updated,review_id,country
appstore,ゆーいち本好き,フランス語対応お願いします,"iPhoneだとフランス語が使えません
フランス語は多くの人が使っている言語です
お願いします",5,0.8.1,0,1,2022-01-17T13:17:50-07:00,8252181429,jp
appstore,satoki_satkin,purosupia__17,素晴らしいです,5,0.8.1,0,0,2022-01-10T01:12:33-07:00,8224564128,jp
appstore,ゼンディ,ドイツ語の翻訳機能が欲しいです,"他の翻訳アプリは写真がほとんどで動画の翻訳ができないので、
このアプリはSNSの動画を翻訳ができるのがとても良いですね
だだ、ドイツ語の翻訳ができないのがとても残念です
ドイツ語の翻訳もできるようになってほしいです",3,0.8.1,0,0,2021-12-23T10:15:09-07:00,8161255995,jp
appstore,だーだーだー！,早い、便利、簡単,文字起こしにかかる時間も早く、操作も簡単でした。かなりの時短になること間違いなしです。,5,0.8.1,0,0,2021-12-11T05:20:55-07:00,8118560804,jp
appstore,ユー動画,はじめまして使ってみました。,意外とスムーズに簡単に編集できました。,5,0.8.1,0,0,2021-10-25T13:24:03-07:00,7953561536,jp
appstore,りよーうくんん,素晴らしい！,最高だね！,5,0.8.1,0,0,2021-10-24T04:12:03-07:00,7948567994,jp
appstore,バビモフィ,変な文字に変換されてしまう。,"私の滑舌が悪いのか何度やっても言ってない言葉で変な言葉に変換されてしまいます。
全く使えませんでした。",1,0.7.12,0,0,2021-10-06T20:53:53-07:00,7886634961,jp
appstore,あいぴょん初心者,One of best app for adding captions for different languages,"Best part of this app is we can add captions to different languages and app itself will translate it !! 
For example, if you use Japanese language in the video and you want to add English caption.

In this case, this app will automatically generate the Japanese by voice recognition and you can translate the Japanese captions to English!! 

Obviously there are some inaccurate translations but you can adjust very easily!! 

So helpful!! 

Thanks and biggest shoutout for the development team!!",5,0.7.12,3,8,2021-10-06T03:14:03-07:00,7883918781,jp
appstore,おうおういうおういうおうおうい,使えない,"一人で喋ってるとこでもほとんど認識されない
割とはっきり喋ってるとこも全然ダメ
動画指定するだけだし何も間違えてないはず
他の人の評価がいいので何かあるのかもしれないけど
とりあえず全く使い物にならないので
現状評価1",1,0.7.12,0,0,2021-09-23T20:22:14-07:00,7838685733,jp
appstore,あなゆ」らりやか,なんで,インポートして、もう一度戻って、動画を編集しようとしたら、字幕だけ残ってました。 再編集できなくなりました。,1,0.7.12,0,0,2021-09-18T05:19:56-07:00,7818763663,jp
appstore,Timtimtimtam,英語字幕時,非常に使い易く素晴らしいアプリですが、英語にするとy g jなどの縦長の文字が少し消えます。改善されたら嬉しいです。,3,0.7.12,0,0,2021-09-15T20:34:56-07:00,7810699243,jp
appstore,ろわーー,神アプリ！,"神です！
こういうのよくわからなかったんですが、すぐ使えるようになりましたし、全てが神です",5,0.7.12,0,0,2021-09-09T04:20:05-07:00,7787345323,jp
appstore,ymj0616,消したい,🤣←この絵文字の消し方がわからない。空白にしても出てくる。❔のところに来ると必ず表示されてしまう。,1,0.7.12,0,0,2021-09-04T00:38:44-07:00,7769129114,jp
appstore,るたやあさまのやおぞ？た,何度やっても画面が黄緑になります。,"対応いただいた者ですが記載されてるメールアドレスに送信してもメールが返ってきます。アドレスは間違ってないですか？
受信可能なメールアドレスを今一度記載して頂けますと幸いです。",1,0.7.11,0,0,2021-08-29T20:50:26-07:00,7750168324,jp
appstore,yakkoijfc,めっちゃ便利！,YouTubeの自動字幕より精度が高く、気に入っています。ただ、行選択が一行ずつしか出来ないので、長い動画だと面倒くさい。シフトで一気に複数行選択出来るようにして欲しいです。,5,0.7.11,0,0,2021-08-25T21:36:01-07:00,7735310593,jp
appstore,天才Tsuyoshi,音声無しカットと字幕精度が素晴らしい,"喋ってない所は直ぐにかなり早くカットでき、字幕の精度もほぼ完璧。

YouTubeの字幕と比べると比べ物にならない良さがある。

時短に繋がるのでYouTubeなどやっている人は必須アプリかと思います。",5,0.7.9,0,0,2021-08-18T04:11:25-07:00,7706611363,jp
appstore,ハナボボ,すごくいいです！おすすめ,動画編集などにあまり詳しくない私でも、迷わずできました！ありがたいアプリです。,5,0.7.9,0,0,2021-08-12T21:28:49-07:00,7686769936,jp
appstore,セブンイレブンいい気分セブンイレブンいい気分,サイコーーーーー！！,"字幕に時間かかっていたのが、あっという間に変換！！
サイコーーー
これは、有料版でも購入するクオリティー🌟
無料で、本当に感謝！！！",5,0.7.9,0,0,2021-08-08T04:10:01-07:00,7668759819,jp
appstore,ぬかおつくのゆ,YouTuberの方はオススメ,編集がむちゃくちゃ楽になった。これで無課金はヤバイ！オススメです！,5,0.7.9,0,0,2021-07-30T07:08:09-07:00,7635537416,jp
appstore,えかもねひねこてわ,音ズレとノイズ,"音ズレとノイズをなくしてほしいです
それ以外はとても良いです",4,0.7.7,0,0,2021-07-07T06:36:31-07:00,7549462010,jp
appstore,AhSan_senior,カンペキのペキ！,完璧ですっ！,5,0.7.7,0,0,2021-07-01T03:25:29-07:00,7526461486,jp
appstore,haraguchi_163,素晴らしい,文字起こしだけでもありがたいですが、さらに翻訳機能も付いたので抜群に役に立っております,5,0.7.7,0,0,2021-06-28T02:35:18-07:00,7514814096,jp
appstore,かしわせチャンネル,音ズレが気になる,"音がずれるのをアプリ内で修正できるようにして欲しいです
外は満足です",5,0.7.6,0,0,2021-06-09T20:05:03-07:00,7447055245,jp
appstore,yukimana2408,質問があります,"素晴らしいアプリなのですが、[?]の部分を一括で削除することは出来るのでしょうか。
置換機能で一括削除を試みましたが、検索に引っかからない状態です。
ご教授の程よろしくお願いします。",5,0.7.4,0,0,2021-05-27T15:34:25-07:00,7396026638,jp
appstore,wおもろい,不具合,エクスポートした動画の字幕が編集画面での字幕と異なり、2段に改行されている時がある。1本編集するたびに１回〜２回起こるので、エクスポートした後確認して直し、再度エクスポートするという、作業効率が結果悪い状況になっているので、早急に直して欲しい,1,0.7.4,0,0,2021-05-23T14:50:51-07:00,7379921463,jp
appstore,ふぁんきっしゅ,PC版もあるのが良い！,"字幕入れるだけに使用しているのですが
無料でこの操作性なら満足です
欲をいえば縦書きも対応されるとありがたいかな",5,0.7.3,0,0,2021-05-21T06:42:37-07:00,7370118095,jp
appstore,えいご学習者,最高の字幕付けアプリ,"最高のアプリです。英語→英語なのですが、それに日本語訳をつける機能が欲しいです。
PS
と思ってレビュー記入したら！翌日、アプリのチームからわざわざご回答頂きました。早いっ！
「英語を日本語に翻訳する機能は編集画面の左上にある【三】ボタンを押すと【字幕を翻訳する】機能があります！そちらの機能を利用すると英語を日本語に訳することができます。」
という事です。最高の中の最高！Best of the Bestです！

ありがとうございます😊",5,0.7.3,0,0,2021-05-18T23:53:27-07:00,7359473513,jp
appstore,さとうようへい,動画編集が楽しくなります,"こんな簡単に字幕が付くのは楽で嬉しいです
助かってます。、みなさんも是非損はないと思いますのでオススメします。
iPhoneやiPadで作った動画を同じアカウントであれば見られると嬉しいのですが、編集登録した端末のみでの視聴となるようなのでそこは残念でした。同じアカウントでログインしているので見れたら星5個でした😙",4,0.7.2,0,0,2021-04-21T20:47:48-07:00,7249515263,jp
appstore,右脳型,Youtube 動画の字幕付けに愛用,"かれこれ１年位、動画の字幕付けに愛用しています。
音声入りの動画をこのアプリにアップするだけで、字幕が入るので、誤った部分や、字幕を入れるタイミングの調整をすれば、字幕入りの動画に加工できるので気に入って、課金しています。

デベロッパーさんへ
最近(2021年４月現在)、アプリに動画をアップしたときに、字幕のタイミングが著しくズレているようで、以前ほどのスマートさが感じられないのですが、iOSアップデートへの同調が遅れているのでしょうか？",4,0.7.2,0,0,2021-04-15T22:49:37-07:00,7227387647,jp
appstore,dell Premium,会員登録の際に必要な認証メールが来ません,"(迷惑フォルダも確認しましたが見つかりません)
どう対処していけばいいでしょうか？
ちなみに使用メールはGmailです。",1,0.7.1,0,0,2021-04-06T07:15:57-07:00,7190547469,jp
appstore,有くん,めっちゃいい,いいアプリ提供して下さりありがとうございますw,5,0.7.0,0,0,2021-03-28T21:47:27-07:00,7157239218,jp
appstore,kometonuka,非常に満足,"すっごく使いやすい
説明なしでもサクサク行ける
その上かなり正確
数字には弱いようだ
さらに必要のないところを削除できて編集にも役立つ
文字の出るタイミングは、多分編集出来ない(私がわかってないだけの可能性もあるが)
スマホでのyoutube動画の字幕作成に使ってるが、センスの良いデザインも選択できる

気に入ってます。大感謝",5,0.6.6,0,0,2021-03-17T08:58:48-07:00,7113522024,jp
appstore,海老応援団 掃除係,とても良い,操作方法については、少し分かりにくい箇所(どこで分割や結合できるのかなど)あるが、慣れれば、かなり感覚的に使える。しかもこれが無料。パソコン版も使ったことがあるが、特に「アプリ版だからここが不便」というものはないです。ありがとうございます。,5,0.6.6,0,0,2021-03-07T06:03:39-07:00,7075965133,jp
appstore,よよよよよすけ,時短出来ます。,"ジェットカットが非常に優秀です。

字幕変換に関しては滑舌をしっかりゆっくり喋れば問題ありませんが、私は早口で滑舌も良くないので誤変換が3〜4割ほどあります。

YouTube動画の作成に重宝しています。",5,0.6.6,0,0,2021-03-06T17:06:25-07:00,7073867590,jp
appstore,カジーニ,無料なのにありがたい！,無料でここまで使えるとは神アプリです。最初は修正だらけだった音声認識ですが、どんどん進化して作業にさほど手間がかからなくなりました。字幕の位置や色、フォントも種類が豊富でありがたいです。,5,0.6.5,0,0,2021-02-27T19:06:41-07:00,7047195589,jp
appstore,まっくすめん,とても！,使いやすいです！,5,0.6.4,0,0,2021-02-11T15:30:05-07:00,6983100475,jp
appstore,コマの生物解説【YouTuber】,最高‼︎,いつもYouTubeの動画編集に使わせてもらっています。今まで手動で字幕を入力していたのですが、このアプリのおかげで字幕を入力するのが楽になり、動画編集にかける時間が少なくなって助かります,5,0.6.3,0,0,2021-02-08T05:01:17-07:00,6969339852,jp
appstore,紅金魚,音ズレと書き出し,"とても素晴らしいアプリです！！
このアプリと出会ってから動画の投稿頻度が爆上がりしました。
しかし、音ズレが気になります。
iPadで編集後、パソコンで修正するので良いのですがvrewで編集後アップ出来たらさらに便利です。

そして、ちょっと前までmov形式で書き出し出来ましたが何故かmp4形式でしか書き出せなくなりました。

またこれは要望ですが、音声入力された字幕とは別に字幕を新規に入れられると良いなと思いました。

自分の音声に対して文字でツッコミを入れるので…(笑)

とっても良いアプリなのでこちらを是非改善していただけたらと思います。
これからも応援しております！！",4,0.6.2,1,3,2021-01-30T06:12:09-07:00,6932414078,jp
appstore,めぐルドん,足りない,動画の編集は出来るけど写真の編集が出来ないのが残念　　　　　　写真の編集が出来るようにしてください！,5,0.6.1,0,0,2021-01-26T01:17:39-07:00,6914884814,jp
appstore,KKZZ77,エクスポート,機能は良いのですが、エクスポートした動画の色合いが凄い事になるのですが、何故でしょうか？,2,0.6.0,0,0,2021-01-16T05:41:00-07:00,6876713487,jp
appstore,ちづよ,感謝,このアプリを作ってくれたことに感謝しかありません本当にありがとうございます😊,5,0.5.11,0,0,2020-12-24T04:41:10-07:00,6788213877,jp
appstore,tazhen24,とても使いやすい！だからこそ・・・,"いつも動画編集で重宝させていただいています！UIがシンプルでとても使いやすいです！一つお願いなのですが中国語から日本語への自動翻訳機能を追加してくれると助かります！無料で使わせて持っている身分でわがままかもしれませんが、ご検討お願いします！
長文失礼しましたm(_ _)m",4,0.5.11,0,0,2020-12-23T02:52:48-07:00,6784314010,jp
appstore,ガラスのブルース,困ってます,"このアプリ使い勝手悪くはないんですけど何時間もかけて編集した後にエクスポートしたら文字の配列大きさが変わってることが多すぎます。
いい加減に治してください。",1,0.5.9,0,0,2020-12-06T00:22:18-07:00,6722820869,jp
appstore,しゅりしゅり！,使いやすい,"いいです。
使いやすいし最高！
効果音とかも入れてみたい",5,0.5.9,0,0,2020-12-04T16:00:06-07:00,6718016236,jp
appstore,(ᐡ⸝⸝o̴̶̷̤ ﻌ o̴̶̷̤⸝⸝ᐡ)ﾜﾝ,いいですが,翻訳であまり正しく読み取ってくれないので、もう少し性能を上げていただければ、もう感謝しかありません(｡ᵕᴗᵕ｡),4,0.5.8,0,0,2020-11-28T18:00:45-07:00,6697191365,jp
appstore,horrorだな,ゴミすぎて草,ア◯ルとか下品な言葉ばっかり翻訳されて草,1,0.5.8,0,0,2020-11-28T02:03:50-07:00,6694605505,jp
appstore,としとし06,ほとんど修正が必要,正直使えない。ただテロップをAdobeのプレミアで入れるよりは　手動で大幅に修正しながら入れられるので簡単,1,0.5.7,0,0,2020-11-20T10:02:35-07:00,6666983222,jp
appstore,ボーズヨガ,文字の色まで変えられる,"とても重宝してます。
文字の色が変えられるし、編集しやすいし、
これで無料なのが不思議なくらいです。

強いて挙げるなら、新しく動画編集をするのに一回一回アプリを終了させないといけないところが少し不便と言ったところでしょうか。
編集環境はiPad Proですが、私だけかもです。",4,0.5.6,0,0,2020-11-16T17:48:33-07:00,6653739753,jp
appstore,にあむニウム,終わらせ方が解らない,とりあえず作った動画の削除方法が解らすエクスポート先の動画と元動画を削除したからか、ホームをタップするとフリーズする。ユーザーの解説をいくつか見ても、終わらせ方が解らない。,1,0.5.6,0,0,2020-11-05T20:11:11-07:00,6613658300,jp
appstore,Y.Hideki,最高のアプリです！本当にすごいがひとつだけ。,一つお願いがあります！できれば下ネタ系の単語は非表示にしてもらえませんでしょうか。たまに読み込み間違いで「ち○この硬さが…」とか、ひどい単語のものに間違って変換されています(＞人＜;),5,0.5.6,0,0,2020-11-04T02:37:40-07:00,6607547697,jp
appstore,viridis!,オンライン授業で欠かせません,"授業がオンライン化され、教えている学生などに聴覚障害の学生もいるため、字幕が欠かせません。
ほかのアプリケーションより音声認識が正しく、後からの修正も楽なため手早く編集可能で重宝しています！

数字の音声認識後の変換が数字ではなく、音の読みになってしまうので(“13”といれたいのに”じゅうさん”となってしまう)そこだけが今後に期待の部分です。",5,0.5.5,0,0,2020-10-26T21:40:08-07:00,6578163959,jp
appstore,まいける5:50,かなりいいけど,縦書きがほしい,3,0.5.5,0,0,2020-10-25T02:50:33-07:00,6571965413,jp
appstore,もこらいおん,使い方が知りたいです。,しゃべり手が二人いる場合分けて文字を起こすことはできますか？,4,0.5.4,0,0,2020-10-14T06:31:38-07:00,6534228328,jp
appstore,Nody910,テキスト編集ができません,"アップデートしたらテキスト部分をタップしても編集できなくなってしまいました。
修正内容が見つかって、直したいのですが、反応せず、とても困っています。
同じ現象が起きている方、いらっしゃらないですか？
どう対処したら良いでしょうか？",5,0.5.2,0,0,2020-09-24T02:10:21-07:00,6462825566,jp
appstore,noronine,対応言語を是非増やしていただきたい！,"是非対応言語を増やしていただきたいです。
特に中国語！
お願いしますmm",5,0.5.1,0,0,2020-09-22T13:49:47-07:00,6457527029,jp
appstore,Maco0,編集中の動画が消えた,"アプリ側からもクレームして返事待ちです。
音声認識をして字幕修正中の動画が消えてしまって心底困っています。
会員登録が必要になって、登録前に作業していたものも消えてしまったことがあったが、それは当方の場合はもう過去のことで問題なかったので流してましたが。
会員情報まわりが非常に不安なのでお気をつけください。
何か対応があれば再度レビューします",1,0.5.1,0,0,2020-09-19T06:49:30-07:00,6445483594,jp
appstore,（爆笑）（＾∇＾）,うん,とてもありがたいアプリですが、あまり機能してないような気がします。韓国ドラマをこれで見てますが翻訳できてないことが多いです,3,0.4.8,0,0,2020-09-05T01:40:25-07:00,6397058343,jp
appstore,SAMadm,存在意義高し課題もあり,"カットしたつなぎ目のところでブチッと異音が頻繁に発生します

改善に期待しています",2,0.4.8,0,0,2020-08-28T18:41:14-07:00,6372186689,jp
appstore,戦ん,アップデートにより？,"mp3でのエクスポートが無くなったからなのかvrewで、字幕を付けた動画をiPhoneに、エクスポートすると、テロップが最初のまま動きません。

非常に、助かっていただけにどうしたら良いか分からず書き込みました。
iPhone xsで使用してます。こちらの操作で改善できるなら情報願います。",4,0.4.6,0,0,2020-08-12T15:21:58-07:00,6312046307,jp
appstore,sumway18,とてもいいですが一点だけ！,"凄く凄く使いやすくて、字幕編集に使用しているのですが、複数のテキストを入力できるようにして欲しいです。
それができれば本当に文句なしです！",4,0.4.6,0,0,2020-08-05T20:02:11-07:00,6285197950,jp
appstore,やった1234567890,字幕つける精度はいいんだけど・・・,字幕つけるのはとってもいいと思います。いつもの半分以下の時間でできます！それはいいんですけど、保存しようとしても保存できないし、LINEにも送れません。一緒にYouTubeやってる仲間に送れなくて今困っています。どうしたらいいでしょうか。,3,0.4.6,0,0,2020-08-04T06:07:17-07:00,6278893346,jp
appstore,Stephan777,Lumafusionへの書き出しを！,"画期的なアプリですね。
編集アプリへの書き出しをお願いしまーす！",4,0.4.0,0,0,2020-06-08T06:55:35-07:00,6050906210,jp
appstore,s t a r s,質問です。,"アプリにはいっている無料の音楽を入れてYouTubeにアップしても著作権的に
大丈夫ですか？",5,0.4.0,0,0,2020-06-08T04:40:49-07:00,6050458195,jp
appstore,ポニーイチさん,とても良いです,"こんなアプリ探していました
1つこうして欲しいものがあります。本当はあるのか分かりませんが変換した語句を違う語句に言い換える必要があった場合、全て探して変換しないといけないので最初に変換したら全てに反映する一括変換する機能があると更に良いです。でも今までの手間を考えれば神アプリです。",5,0.4.0,0,0,2020-06-06T05:52:47-07:00,6042583931,jp
appstore,qうぇrちゅいおおpっlkっjhgっfdさsっxbm,は？,神じゃん,5,0.3.7,0,0,2020-05-31T03:49:03-07:00,6017295608,jp
appstore,.｡.:*･゜,感動,"カット編集のために使ってみましたが、めちゃくちゃ便利で感動しました！
無音だけでなく任意の語句も一括消去できたらもっと助かります！",5,0.3.6,0,0,2020-05-20T01:39:16-07:00,5969331192,jp
appstore,こたつ,Magic Keyboad for iPadへの対応希望,"Vrewの字幕と動画編集のアプローチは文句なく素晴らしい出来だと思います。性能については申し分なく、macOS上でどんどん編集などして使い慣れていってます。

そこで、iPad版でも便利に使いたいと思ったのですが、macのキーボードショートカットに慣れたため、どうしてもタッチ操作だけだと違和感が大きくなってきました。

Macgic Keyboad for iPadも登場し、iPadもトラックパッドが使えるようになりましたので、ぜひそちらに対応してもらえたら、さらにVrewの活躍する場面が増えると思います。

よろしくお願いします。",4,0.3.5,0,0,2020-05-19T06:39:17-07:00,5965771348,jp
appstore,ゆたん(・∀・),最高！,"本当に助かっております！
ひとつ可能ならお願いしたいのですが
BGMの音量をコマごとに変えることができるようになるとうれしいです！
タイトル画像の時は上げて、動画に入ったら下げるっていう風にしたいのでご検討くださいませ。",5,0.3.3,0,0,2020-05-05T19:03:33-07:00,5908303958,jp
appstore,けいけい1000,凄すぎる,"なぜ無料で提供されているのかが分からないくらいすごい。
アプリも落ちない。
日本語翻訳もほぼ完璧。
感謝感激雨嵐。

製作者さん本当にありがとうございます。",5,0.3.3,0,0,2020-05-05T08:46:15-07:00,5906471832,jp
appstore,あかさたな700,すごくいいです,"精度の高い字幕、そして空白の部分を自動カットしてくれる、有能なアプリ！
これを望んでいたと言っても過言ではない
あとは手動でカットできる機能も欲しかったですね。
Android版も出してほしいですね^_^
よろしくお願いします🤲",4,0.3.3,0,0,2020-05-04T20:30:31-07:00,5904327266,jp
appstore,gGSX-R1000,エグい,最近のアプリは恐ろしく凄い･･･,5,0.3.3,0,0,2020-04-30T01:04:22-07:00,5882878935,jp
appstore,taksjapan,便利！,ものすごく便利です！ただエキスポートするとファイルサイズが小さくなって4kから720に変わりました。,4,0.3.1,0,0,2020-04-10T08:19:53-07:00,5791544128,jp
appstore,milkshake0v0,重宝してます,"日本語のラジオの文字起こしに使用しています。文字起こしに関しては少し修正するだけでいいので重宝しています。二人以上が同時に喋っていると、どうしてもぐちゃぐちゃにはなってしまいますが...

フォントも文字の装飾パターンも豊富で（装飾方法の保存もできる）、字幕の位置も自由に変えられて。二つ以上の動画を読み込んだままにしておけるのも良いです！

ただ、デスクトップ版にあるような字幕のタイミングの細かな変更ができないので、字幕が不自然なタイミングになってしまうことがあります。デスクトップ版と同じようにタイミングを修正できる機能をつけていただけたら嬉しいです！（反対にデスクトップ版は文字の装飾や位置に制限があるのでアプリの方がまだ使い勝手が良いです）",4,0.2.3,3,5,2020-03-31T10:32:06-07:00,5741924776,jp
appstore,暇つぶしには最適,エクスポートできない,"先日は第二世代のiPad proですぐエクスポート出来たんですが、本日iPhone11でエクスポートがかれこれ2時間は出来ません。
9分弱、テロップなしです。iPhone11では出来ないのでしょうか。",2,0.2.3,1,1,2020-03-25T22:12:28-07:00,5714498695,jp
appstore,Bomber-Mikuni,動画だけではなく音声データの対応もぜひ！,"半信半疑で使ってみましたが、これだけの読取解析が出来るのかと驚かされました。
最近になって動画作成に多くの時間をかける事が増えてきましたが、字幕作成の苦労に悩む事が多く苦慮していました。
このAPPを活用すれば7割位の文字は自動化されるので、労力はかなり減らせると実感しました。
可能であれば音声データにも対応して欲しい事と、外部ストレージサービスなどからのインポートに対応出来たら有難く思います。",5,0.2.1,0,0,2020-03-09T05:17:47-07:00,5636937282,jp
appstore,あさかg@,とてもいい,"すごく使えるけど、いくつかの点で不満がある。
一つは、笑い声のところで絵文字が出てくること。これ→🤣
字幕つけるとこに絵文字で表現することがあるのかな？と思わされる。精々インスタのようなSNSくらい？
二つ目は、字幕の切り方。言葉をいくつかのまとまりにして字幕を生成してくれるのだが、まとまりが大きすぎて画面に字が大量にあるということが起きる。その間最初の方の字幕が消えることがないのでやたらと冗長になる。自分で字幕のまとまりを決められるようにしたい。
三つ目は、字幕の出方がひとつだと言うこと。いくつか演出があったらいいと思う。
まだまだ使い始めたばかりなので、もしかしたら既に機能が備わってるかもしれませんが、製品の向上に役立てたらいいと思います。無料だし、わがまま言い過ぎな気もしますが…笑",4,0.2.0,2,4,2020-03-04T05:19:29-07:00,5615120490,jp
appstore,jac20010893,すごい便利！,"動画の音声の文字起こしをしてくれる。驚くのは精度と、動画とのタイミング。
普段撮ったファミリー動画も、これでテロップ入るだけで全然違う。
精度は完璧とは言えないが、かなり高い精度だと思う。AIを一番身近に感じた瞬間でした。
テロップの結合や分離も簡単だし、これがあればYoutubeの原稿書きも楽チンだし、そのまま動画アップも出来ますね。
最高のアプリです。",4,0.2.0,2,2,2020-03-02T07:19:31-07:00,5606718079,jp
appstore,totototoooooo,素晴らしい！けれど、ひとつだけトラブル,"精度もタイミングもほぼほぼ問題なく、これを自動でやってくれるのは驚異的です。
が、最終的に出来上がった動画をチェックすると、微妙な音ズレ(映像より音声が遅くなる)が発生してしまいます。大幅なズレではないですが、少し違和感があります。アプリ内で修正できるようになったら嬉しいのですが…(ipad版で8分ほどの動画です)",5,0.0.13,0,0,2020-01-18T01:57:47-07:00,5418271926,jp
appstore,あをがぁひたら,最高,神,5,0.0.12,0,0,2020-01-09T09:57:57-07:00,5381737495,jp
appstore,ぴのりおん,AIで音声認識してテロップつけられる機能最高☆,"自分のしたいレベルの動画は、読み込んだ時点でテロップつきで7割完成してくれたため、仕事がめちゃ楽になりました。
このアプリが広まるまでは、周りの人から仕事が早い人に見られるかもしれない。
誤った聞き取りや、漢字の修正も簡単に出来るため、とても便利です。
こういうアプリを待ってました、作ってくれてありがとう◎",5,0.0.7,0,0,2019-11-23T00:55:39-07:00,5185518958,jp
appstore,ブヒランチョ,もう少し。,"話した内容を字幕にしてくれるのだが、他の音声入力アプリと違う点は、動画としっかりタイミングを合わせてくれること。これは大変素晴らしい機能で、従来動画編集ソフトでやるところをほぼ自動でやれてしまう。
精度はこれからも学習が続いていくだろうから、期待したい。
内容が間違っていても画面を見ながら簡単に編集できるのも良い。
運営会社の改善して良いものを作ろうとする姿勢も好感がもてるので応援したい。（ウェブ版もあるようです。）",5,0.0.2,0,0,2019-10-17T22:12:50-07:00,4963793358,jp
